elapsed_ms,kind,source,opcode,len,label,value,iso_time,session_label
5881452,hr,0x2A37,,,hr,57,2026-06-13T01:19:20Z,gate-e-overnight-checkpoint-run
5882354,hr,0x2A37,,,hr,57,2026-06-13T01:19:21Z,gate-e-overnight-checkpoint-run
5883233,hr,0x2A37,,,hr,56,2026-06-13T01:19:22Z,gate-e-overnight-checkpoint-run
5884303,hr,0x2A37,,,hr,56,2026-06-13T01:19:23Z,gate-e-overnight-checkpoint-run
5885355,hr,0x2A37,,,hr,56,2026-06-13T01:19:24Z,gate-e-overnight-checkpoint-run
5886254,hr,0x2A37,,,hr,56,2026-06-13T01:19:25Z,gate-e-overnight-checkpoint-run
5887153,hr,0x2A37,,,hr,56,2026-06-13T01:19:26Z,gate-e-overnight-checkpoint-run
5888202,hr,0x2A37,,,hr,58,2026-06-13T01:19:27Z,gate-e-overnight-checkpoint-run
5889102,hr,0x2A37,,,hr,60,2026-06-13T01:19:28Z,gate-e-overnight-checkpoint-run
5889983,hr,0x2A37,,,hr,62,2026-06-13T01:19:28Z,gate-e-overnight-checkpoint-run
5891075,hr,0x2A37,,,hr,64,2026-06-13T01:19:30Z,gate-e-overnight-checkpoint-run
5891954,hr,0x2A37,,,hr,66,2026-06-13T01:19:30Z,gate-e-overnight-checkpoint-run
5893000,hr,0x2A37,,,hr,68,2026-06-13T01:19:32Z,gate-e-overnight-checkpoint-run
5893902,hr,0x2A37,,,hr,67,2026-06-13T01:19:32Z,gate-e-overnight-checkpoint-run
5894955,hr,0x2A37,,,hr,67,2026-06-13T01:19:33Z,gate-e-overnight-checkpoint-run
5895856,hr,0x2A37,,,hr,67,2026-06-13T01:19:34Z,gate-e-overnight-checkpoint-run
5896755,hr,0x2A37,,,hr,67,2026-06-13T01:19:35Z,gate-e-overnight-checkpoint-run
5897803,hr,0x2A37,,,hr,67,2026-06-13T01:19:36Z,gate-e-overnight-checkpoint-run
5898705,hr,0x2A37,,,hr,67,2026-06-13T01:19:37Z,gate-e-overnight-checkpoint-run
5899753,hr,0x2A37,,,hr,67,2026-06-13T01:19:38Z,gate-e-overnight-checkpoint-run
5900677,hr,0x2A37,,,hr,67,2026-06-13T01:19:39Z,gate-e-overnight-checkpoint-run
5901552,hr,0x2A37,,,hr,67,2026-06-13T01:19:40Z,gate-e-overnight-checkpoint-run
5902605,hr,0x2A37,,,hr,67,2026-06-13T01:19:41Z,gate-e-overnight-checkpoint-run
5903505,hr,0x2A37,,,hr,67,2026-06-13T01:19:42Z,gate-e-overnight-checkpoint-run
5904555,hr,0x2A37,,,hr,66,2026-06-13T01:19:43Z,gate-e-overnight-checkpoint-run
5905456,hr,0x2A37,,,hr,64,2026-06-13T01:19:44Z,gate-e-overnight-checkpoint-run
5906504,hr,0x2A37,,,hr,62,2026-06-13T01:19:45Z,gate-e-overnight-checkpoint-run
5907407,hr,0x2A37,,,hr,60,2026-06-13T01:19:46Z,gate-e-overnight-checkpoint-run
5908305,hr,0x2A37,,,hr,59,2026-06-13T01:19:47Z,gate-e-overnight-checkpoint-run
5909353,hr,0x2A37,,,hr,58,2026-06-13T01:19:48Z,gate-e-overnight-checkpoint-run
5910254,hr,0x2A37,,,hr,57,2026-06-13T01:19:49Z,gate-e-overnight-checkpoint-run
5911299,hr,0x2A37,,,hr,57,2026-06-13T01:19:50Z,gate-e-overnight-checkpoint-run
5912206,hr,0x2A37,,,hr,56,2026-06-13T01:19:51Z,gate-e-overnight-checkpoint-run
5913126,hr,0x2A37,,,hr,56,2026-06-13T01:19:52Z,gate-e-overnight-checkpoint-run
5914154,hr,0x2A37,,,hr,56,2026-06-13T01:19:53Z,gate-e-overnight-checkpoint-run
5915054,hr,0x2A37,,,hr,57,2026-06-13T01:19:54Z,gate-e-overnight-checkpoint-run
5916104,hr,0x2A37,,,hr,57,2026-06-13T01:19:55Z,gate-e-overnight-checkpoint-run
5916833,hr,0x2A37,,,hr,57,2026-06-13T01:19:55Z,gate-e-overnight-checkpoint-run
5917901,hr,0x2A37,,,hr,58,2026-06-13T01:19:56Z,gate-e-overnight-checkpoint-run
5919106,hr,0x2A37,,,hr,58,2026-06-13T01:19:58Z,gate-e-overnight-checkpoint-run
5919853,hr,0x2A37,,,hr,59,2026-06-13T01:19:58Z,gate-e-overnight-checkpoint-run
5920899,hr,0x2A37,,,hr,59,2026-06-13T01:19:59Z,gate-e-overnight-checkpoint-run
5921805,hr,0x2A37,,,hr,59,2026-06-13T01:20:00Z,gate-e-overnight-checkpoint-run
5922702,hr,0x2A37,,,hr,59,2026-06-13T01:20:01Z,gate-e-overnight-checkpoint-run
5923756,hr,0x2A37,,,hr,59,2026-06-13T01:20:02Z,gate-e-overnight-checkpoint-run
5924656,hr,0x2A37,,,hr,57,2026-06-13T01:20:03Z,gate-e-overnight-checkpoint-run
5925703,hr,0x2A37,,,hr,56,2026-06-13T01:20:04Z,gate-e-overnight-checkpoint-run
5926606,hr,0x2A37,,,hr,55,2026-06-13T01:20:05Z,gate-e-overnight-checkpoint-run
5927679,hr,0x2A37,,,hr,55,2026-06-13T01:20:06Z,gate-e-overnight-checkpoint-run
5928386,hr,0x2A37,,,hr,55,2026-06-13T01:20:07Z,gate-e-overnight-checkpoint-run
5929454,hr,0x2A37,,,hr,55,2026-06-13T01:20:08Z,gate-e-overnight-checkpoint-run
5930506,hr,0x2A37,,,hr,54,2026-06-13T01:20:09Z,gate-e-overnight-checkpoint-run
5931405,hr,0x2A37,,,hr,54,2026-06-13T01:20:10Z,gate-e-overnight-checkpoint-run
5932480,hr,0x2A37,,,hr,52,2026-06-13T01:20:11Z,gate-e-overnight-checkpoint-run
5933356,hr,0x2A37,,,hr,51,2026-06-13T01:20:12Z,gate-e-overnight-checkpoint-run
5934255,hr,0x2A37,,,hr,51,2026-06-13T01:20:13Z,gate-e-overnight-checkpoint-run
5935306,hr,0x2A37,,,hr,51,2026-06-13T01:20:14Z,gate-e-overnight-checkpoint-run
5936206,hr,0x2A37,,,hr,51,2026-06-13T01:20:15Z,gate-e-overnight-checkpoint-run
5937257,hr,0x2A37,,,hr,52,2026-06-13T01:20:16Z,gate-e-overnight-checkpoint-run
5938173,hr,0x2A37,,,hr,52,2026-06-13T01:20:17Z,gate-e-overnight-checkpoint-run
5939071,hr,0x2A37,,,hr,52,2026-06-13T01:20:18Z,gate-e-overnight-checkpoint-run
5940120,hr,0x2A37,,,hr,52,2026-06-13T01:20:19Z,gate-e-overnight-checkpoint-run
5941022,hr,0x2A37,,,hr,53,2026-06-13T01:20:20Z,gate-e-overnight-checkpoint-run
5942054,hr,0x2A37,,,hr,54,2026-06-13T01:20:21Z,gate-e-overnight-checkpoint-run
5942786,hr,0x2A37,,,hr,54,2026-06-13T01:20:21Z,gate-e-overnight-checkpoint-run
5943871,hr,0x2A37,,,hr,54,2026-06-13T01:20:22Z,gate-e-overnight-checkpoint-run
5944738,hr,0x2A37,,,hr,55,2026-06-13T01:20:23Z,gate-e-overnight-checkpoint-run
5945803,hr,0x2A37,,,hr,54,2026-06-13T01:20:24Z,gate-e-overnight-checkpoint-run
5946857,hr,0x2A37,,,hr,54,2026-06-13T01:20:25Z,gate-e-overnight-checkpoint-run
5947585,hr,0x2A37,,,hr,54,2026-06-13T01:20:26Z,gate-e-overnight-checkpoint-run
5948804,hr,0x2A37,,,hr,55,2026-06-13T01:20:27Z,gate-e-overnight-checkpoint-run
5949707,hr,0x2A37,,,hr,56,2026-06-13T01:20:28Z,gate-e-overnight-checkpoint-run
5950608,hr,0x2A37,,,hr,58,2026-06-13T01:20:29Z,gate-e-overnight-checkpoint-run
5951657,hr,0x2A37,,,hr,60,2026-06-13T01:20:30Z,gate-e-overnight-checkpoint-run
5952557,hr,0x2A37,,,hr,62,2026-06-13T01:20:31Z,gate-e-overnight-checkpoint-run
5953607,hr,0x2A37,,,hr,62,2026-06-13T01:20:32Z,gate-e-overnight-checkpoint-run
5954508,hr,0x2A37,,,hr,62,2026-06-13T01:20:33Z,gate-e-overnight-checkpoint-run
5955407,hr,0x2A37,,,hr,61,2026-06-13T01:20:34Z,gate-e-overnight-checkpoint-run
5956284,hr,0x2A37,,,hr,59,2026-06-13T01:20:35Z,gate-e-overnight-checkpoint-run
5957360,hr,0x2A37,,,hr,59,2026-06-13T01:20:36Z,gate-e-overnight-checkpoint-run
5958407,hr,0x2A37,,,hr,57,2026-06-13T01:20:37Z,gate-e-overnight-checkpoint-run
5959307,hr,0x2A37,,,hr,56,2026-06-13T01:20:38Z,gate-e-overnight-checkpoint-run
5960208,hr,0x2A37,,,hr,55,2026-06-13T01:20:39Z,gate-e-overnight-checkpoint-run
5961258,hr,0x2A37,,,hr,54,2026-06-13T01:20:40Z,gate-e-overnight-checkpoint-run
5962157,hr,0x2A37,,,hr,53,2026-06-13T01:20:41Z,gate-e-overnight-checkpoint-run
5963207,hr,0x2A37,,,hr,53,2026-06-13T01:20:42Z,gate-e-overnight-checkpoint-run
5964108,hr,0x2A37,,,hr,53,2026-06-13T01:20:43Z,gate-e-overnight-checkpoint-run
5965007,hr,0x2A37,,,hr,53,2026-06-13T01:20:44Z,gate-e-overnight-checkpoint-run
5966057,hr,0x2A37,,,hr,53,2026-06-13T01:20:45Z,gate-e-overnight-checkpoint-run
5966959,hr,0x2A37,,,hr,53,2026-06-13T01:20:45Z,gate-e-overnight-checkpoint-run
5968006,hr,0x2A37,,,hr,53,2026-06-13T01:20:47Z,gate-e-overnight-checkpoint-run
5968909,hr,0x2A37,,,hr,54,2026-06-13T01:20:47Z,gate-e-overnight-checkpoint-run
5969811,hr,0x2A37,,,hr,54,2026-06-13T01:20:48Z,gate-e-overnight-checkpoint-run
5970882,hr,0x2A37,,,hr,54,2026-06-13T01:20:49Z,gate-e-overnight-checkpoint-run
5971756,hr,0x2A37,,,hr,55,2026-06-13T01:20:50Z,gate-e-overnight-checkpoint-run
5972806,hr,0x2A37,,,hr,55,2026-06-13T01:20:51Z,gate-e-overnight-checkpoint-run
5973704,hr,0x2A37,,,hr,55,2026-06-13T01:20:52Z,gate-e-overnight-checkpoint-run
5974756,hr,0x2A37,,,hr,56,2026-06-13T01:20:53Z,gate-e-overnight-checkpoint-run
5975657,hr,0x2A37,,,hr,57,2026-06-13T01:20:54Z,gate-e-overnight-checkpoint-run
5976559,hr,0x2A37,,,hr,58,2026-06-13T01:20:55Z,gate-e-overnight-checkpoint-run
5977634,hr,0x2A37,,,hr,60,2026-06-13T01:20:56Z,gate-e-overnight-checkpoint-run
5978507,hr,0x2A37,,,hr,61,2026-06-13T01:20:57Z,gate-e-overnight-checkpoint-run
5979559,hr,0x2A37,,,hr,61,2026-06-13T01:20:58Z,gate-e-overnight-checkpoint-run
5980457,hr,0x2A37,,,hr,60,2026-06-13T01:20:59Z,gate-e-overnight-checkpoint-run
5981365,hr,0x2A37,,,hr,59,2026-06-13T01:21:00Z,gate-e-overnight-checkpoint-run
5982236,hr,0x2A37,,,hr,58,2026-06-13T01:21:01Z,gate-e-overnight-checkpoint-run
5983310,hr,0x2A37,,,hr,57,2026-06-13T01:21:02Z,gate-e-overnight-checkpoint-run
5984360,hr,0x2A37,,,hr,56,2026-06-13T01:21:03Z,gate-e-overnight-checkpoint-run
5985285,hr,0x2A37,,,hr,55,2026-06-13T01:21:04Z,gate-e-overnight-checkpoint-run
5986160,hr,0x2A37,,,hr,54,2026-06-13T01:21:05Z,gate-e-overnight-checkpoint-run
5987207,hr,0x2A37,,,hr,53,2026-06-13T01:21:06Z,gate-e-overnight-checkpoint-run
5988106,hr,0x2A37,,,hr,53,2026-06-13T01:21:07Z,gate-e-overnight-checkpoint-run
5988988,hr,0x2A37,,,hr,52,2026-06-13T01:21:07Z,gate-e-overnight-checkpoint-run
5990061,hr,0x2A37,,,hr,52,2026-06-13T01:21:09Z,gate-e-overnight-checkpoint-run
5990955,hr,0x2A37,,,hr,52,2026-06-13T01:21:09Z,gate-e-overnight-checkpoint-run
5992010,hr,0x2A37,,,hr,52,2026-06-13T01:21:11Z,gate-e-overnight-checkpoint-run
5992907,hr,0x2A37,,,hr,52,2026-06-13T01:21:11Z,gate-e-overnight-checkpoint-run
5993958,hr,0x2A37,,,hr,52,2026-06-13T01:21:12Z,gate-e-overnight-checkpoint-run
5994868,hr,0x2A37,,,hr,53,2026-06-13T01:21:13Z,gate-e-overnight-checkpoint-run
5995906,hr,0x2A37,,,hr,53,2026-06-13T01:21:14Z,gate-e-overnight-checkpoint-run
5996808,hr,0x2A37,,,hr,53,2026-06-13T01:21:15Z,gate-e-overnight-checkpoint-run
5997738,hr,0x2A37,,,hr,53,2026-06-13T01:21:16Z,gate-e-overnight-checkpoint-run
5998757,hr,0x2A37,,,hr,53,2026-06-13T01:21:17Z,gate-e-overnight-checkpoint-run
5999487,hr,0x2A37,,,hr,53,2026-06-13T01:21:18Z,gate-e-overnight-checkpoint-run
6000707,hr,0x2A37,,,hr,53,2026-06-13T01:21:19Z,gate-e-overnight-checkpoint-run
6001602,hr,0x2A37,,,hr,53,2026-06-13T01:21:20Z,gate-e-overnight-checkpoint-run
6002504,hr,0x2A37,,,hr,53,2026-06-13T01:21:21Z,gate-e-overnight-checkpoint-run
6003554,hr,0x2A37,,,hr,53,2026-06-13T01:21:22Z,gate-e-overnight-checkpoint-run
6004456,hr,0x2A37,,,hr,53,2026-06-13T01:21:23Z,gate-e-overnight-checkpoint-run
6005508,hr,0x2A37,,,hr,52,2026-06-13T01:21:24Z,gate-e-overnight-checkpoint-run
6006408,hr,0x2A37,,,hr,52,2026-06-13T01:21:25Z,gate-e-overnight-checkpoint-run
6007307,hr,0x2A37,,,hr,52,2026-06-13T01:21:26Z,gate-e-overnight-checkpoint-run
6008379,hr,0x2A37,,,hr,52,2026-06-13T01:21:27Z,gate-e-overnight-checkpoint-run
6009256,hr,0x2A37,,,hr,52,2026-06-13T01:21:28Z,gate-e-overnight-checkpoint-run
6010330,hr,0x2A37,,,hr,52,2026-06-13T01:21:29Z,gate-e-overnight-checkpoint-run
6011207,hr,0x2A37,,,hr,53,2026-06-13T01:21:30Z,gate-e-overnight-checkpoint-run
6012258,hr,0x2A37,,,hr,54,2026-06-13T01:21:31Z,gate-e-overnight-checkpoint-run
6012987,hr,0x2A37,,,hr,55,2026-06-13T01:21:31Z,gate-e-overnight-checkpoint-run
6014059,hr,0x2A37,,,hr,56,2026-06-13T01:21:33Z,gate-e-overnight-checkpoint-run
6015131,hr,0x2A37,,,hr,58,2026-06-13T01:21:34Z,gate-e-overnight-checkpoint-run
6016007,hr,0x2A37,,,hr,58,2026-06-13T01:21:35Z,gate-e-overnight-checkpoint-run
6017061,hr,0x2A37,,,hr,58,2026-06-13T01:21:36Z,gate-e-overnight-checkpoint-run
6017959,hr,0x2A37,,,hr,58,2026-06-13T01:21:36Z,gate-e-overnight-checkpoint-run
6018859,hr,0x2A37,,,hr,58,2026-06-13T01:21:37Z,gate-e-overnight-checkpoint-run
6019905,hr,0x2A37,,,hr,57,2026-06-13T01:21:38Z,gate-e-overnight-checkpoint-run
6020808,hr,0x2A37,,,hr,56,2026-06-13T01:21:39Z,gate-e-overnight-checkpoint-run
6021856,hr,0x2A37,,,hr,55,2026-06-13T01:21:40Z,gate-e-overnight-checkpoint-run
6022759,hr,0x2A37,,,hr,54,2026-06-13T01:21:41Z,gate-e-overnight-checkpoint-run
6023682,hr,0x2A37,,,hr,54,2026-06-13T01:21:42Z,gate-e-overnight-checkpoint-run
6024711,hr,0x2A37,,,hr,53,2026-06-13T01:21:43Z,gate-e-overnight-checkpoint-run
6025625,hr,0x2A37,,,hr,53,2026-06-13T01:21:44Z,gate-e-overnight-checkpoint-run
6026486,hr,0x2A37,,,hr,52,2026-06-13T01:21:45Z,gate-e-overnight-checkpoint-run
6027575,hr,0x2A37,,,hr,53,2026-06-13T01:21:46Z,gate-e-overnight-checkpoint-run
6028473,hr,0x2A37,,,hr,53,2026-06-13T01:21:47Z,gate-e-overnight-checkpoint-run
6029661,hr,0x2A37,,,hr,53,2026-06-13T01:21:48Z,gate-e-overnight-checkpoint-run
6030409,hr,0x2A37,,,hr,53,2026-06-13T01:21:49Z,gate-e-overnight-checkpoint-run
6031470,hr,0x2A37,,,hr,53,2026-06-13T01:21:50Z,gate-e-overnight-checkpoint-run
6032361,hr,0x2A37,,,hr,53,2026-06-13T01:21:51Z,gate-e-overnight-checkpoint-run
6033259,hr,0x2A37,,,hr,54,2026-06-13T01:21:52Z,gate-e-overnight-checkpoint-run
6034310,hr,0x2A37,,,hr,55,2026-06-13T01:21:53Z,gate-e-overnight-checkpoint-run
6035210,hr,0x2A37,,,hr,55,2026-06-13T01:21:54Z,gate-e-overnight-checkpoint-run
6036260,hr,0x2A37,,,hr,56,2026-06-13T01:21:55Z,gate-e-overnight-checkpoint-run
6037160,hr,0x2A37,,,hr,56,2026-06-13T01:21:56Z,gate-e-overnight-checkpoint-run
6038079,hr,0x2A37,,,hr,56,2026-06-13T01:21:57Z,gate-e-overnight-checkpoint-run
6039108,hr,0x2A37,,,hr,56,2026-06-13T01:21:58Z,gate-e-overnight-checkpoint-run
6040036,hr,0x2A37,,,hr,55,2026-06-13T01:21:59Z,gate-e-overnight-checkpoint-run
6041062,hr,0x2A37,,,hr,55,2026-06-13T01:22:00Z,gate-e-overnight-checkpoint-run
6041958,hr,0x2A37,,,hr,55,2026-06-13T01:22:00Z,gate-e-overnight-checkpoint-run
6043036,hr,0x2A37,,,hr,55,2026-06-13T01:22:02Z,gate-e-overnight-checkpoint-run
6043908,hr,0x2A37,,,hr,55,2026-06-13T01:22:02Z,gate-e-overnight-checkpoint-run
6044810,hr,0x2A37,,,hr,56,2026-06-13T01:22:03Z,gate-e-overnight-checkpoint-run
6045688,hr,0x2A37,,,hr,56,2026-06-13T01:22:04Z,gate-e-overnight-checkpoint-run
6046760,hr,0x2A37,,,hr,57,2026-06-13T01:22:05Z,gate-e-overnight-checkpoint-run
6047810,hr,0x2A37,,,hr,58,2026-06-13T01:22:06Z,gate-e-overnight-checkpoint-run
6048711,hr,0x2A37,,,hr,58,2026-06-13T01:22:07Z,gate-e-overnight-checkpoint-run
6049611,hr,0x2A37,,,hr,58,2026-06-13T01:22:08Z,gate-e-overnight-checkpoint-run
6050660,hr,0x2A37,,,hr,58,2026-06-13T01:22:09Z,gate-e-overnight-checkpoint-run
6051561,hr,0x2A37,,,hr,58,2026-06-13T01:22:10Z,gate-e-overnight-checkpoint-run
6052609,hr,0x2A37,,,hr,59,2026-06-13T01:22:11Z,gate-e-overnight-checkpoint-run
6053512,hr,0x2A37,,,hr,59,2026-06-13T01:22:12Z,gate-e-overnight-checkpoint-run
6054411,hr,0x2A37,,,hr,60,2026-06-13T01:22:13Z,gate-e-overnight-checkpoint-run
6055458,hr,0x2A37,,,hr,61,2026-06-13T01:22:14Z,gate-e-overnight-checkpoint-run
6056357,hr,0x2A37,,,hr,60,2026-06-13T01:22:15Z,gate-e-overnight-checkpoint-run
6057412,hr,0x2A37,,,hr,60,2026-06-13T01:22:16Z,gate-e-overnight-checkpoint-run
6058311,hr,0x2A37,,,hr,60,2026-06-13T01:22:17Z,gate-e-overnight-checkpoint-run
6059209,hr,0x2A37,,,hr,61,2026-06-13T01:22:18Z,gate-e-overnight-checkpoint-run
6060260,hr,0x2A37,,,hr,62,2026-06-13T01:22:19Z,gate-e-overnight-checkpoint-run
6061184,hr,0x2A37,,,hr,63,2026-06-13T01:22:20Z,gate-e-overnight-checkpoint-run
6062212,hr,0x2A37,,,hr,64,2026-06-13T01:22:21Z,gate-e-overnight-checkpoint-run
6063111,hr,0x2A37,,,hr,64,2026-06-13T01:22:22Z,gate-e-overnight-checkpoint-run
6064185,hr,0x2A37,,,hr,66,2026-06-13T01:22:23Z,gate-e-overnight-checkpoint-run
6065062,hr,0x2A37,,,hr,66,2026-06-13T01:22:24Z,gate-e-overnight-checkpoint-run
6065961,hr,0x2A37,,,hr,66,2026-06-13T01:22:24Z,gate-e-overnight-checkpoint-run
6067012,hr,0x2A37,,,hr,65,2026-06-13T01:22:26Z,gate-e-overnight-checkpoint-run
6067912,hr,0x2A37,,,hr,64,2026-06-13T01:22:26Z,gate-e-overnight-checkpoint-run
6068961,hr,0x2A37,,,hr,62,2026-06-13T01:22:27Z,gate-e-overnight-checkpoint-run
6069862,hr,0x2A37,,,hr,60,2026-06-13T01:22:28Z,gate-e-overnight-checkpoint-run
6070763,hr,0x2A37,,,hr,58,2026-06-13T01:22:29Z,gate-e-overnight-checkpoint-run
6071843,hr,0x2A37,,,hr,58,2026-06-13T01:22:30Z,gate-e-overnight-checkpoint-run
6072713,hr,0x2A37,,,hr,58,2026-06-13T01:22:31Z,gate-e-overnight-checkpoint-run
6073762,hr,0x2A37,,,hr,59,2026-06-13T01:22:32Z,gate-e-overnight-checkpoint-run
6074662,hr,0x2A37,,,hr,60,2026-06-13T01:22:33Z,gate-e-overnight-checkpoint-run
6075559,hr,0x2A37,,,hr,61,2026-06-13T01:22:34Z,gate-e-overnight-checkpoint-run
6076618,hr,0x2A37,,,hr,61,2026-06-13T01:22:35Z,gate-e-overnight-checkpoint-run
6077514,hr,0x2A37,,,hr,62,2026-06-13T01:22:36Z,gate-e-overnight-checkpoint-run
6078563,hr,0x2A37,,,hr,61,2026-06-13T01:22:37Z,gate-e-overnight-checkpoint-run
6079461,hr,0x2A37,,,hr,60,2026-06-13T01:22:38Z,gate-e-overnight-checkpoint-run
6080363,hr,0x2A37,,,hr,59,2026-06-13T01:22:39Z,gate-e-overnight-checkpoint-run
6081412,hr,0x2A37,,,hr,58,2026-06-13T01:22:40Z,gate-e-overnight-checkpoint-run
6082311,hr,0x2A37,,,hr,57,2026-06-13T01:22:41Z,gate-e-overnight-checkpoint-run
6083361,hr,0x2A37,,,hr,57,2026-06-13T01:22:42Z,gate-e-overnight-checkpoint-run
6084258,hr,0x2A37,,,hr,57,2026-06-13T01:22:43Z,gate-e-overnight-checkpoint-run
6085311,hr,0x2A37,,,hr,57,2026-06-13T01:22:44Z,gate-e-overnight-checkpoint-run
6086233,hr,0x2A37,,,hr,57,2026-06-13T01:22:45Z,gate-e-overnight-checkpoint-run
6087109,hr,0x2A37,,,hr,57,2026-06-13T01:22:46Z,gate-e-overnight-checkpoint-run
6087989,hr,0x2A37,,,hr,58,2026-06-13T01:22:46Z,gate-e-overnight-checkpoint-run
6089062,hr,0x2A37,,,hr,58,2026-06-13T01:22:48Z,gate-e-overnight-checkpoint-run
6090113,hr,0x2A37,,,hr,58,2026-06-13T01:22:49Z,gate-e-overnight-checkpoint-run
6091008,hr,0x2A37,,,hr,59,2026-06-13T01:22:50Z,gate-e-overnight-checkpoint-run
6091908,hr,0x2A37,,,hr,58,2026-06-13T01:22:50Z,gate-e-overnight-checkpoint-run
6092962,hr,0x2A37,,,hr,58,2026-06-13T01:22:51Z,gate-e-overnight-checkpoint-run
6093860,hr,0x2A37,,,hr,58,2026-06-13T01:22:52Z,gate-e-overnight-checkpoint-run
6094911,hr,0x2A37,,,hr,57,2026-06-13T01:22:53Z,gate-e-overnight-checkpoint-run
6095835,hr,0x2A37,,,hr,57,2026-06-13T01:22:54Z,gate-e-overnight-checkpoint-run
6096709,hr,0x2A37,,,hr,58,2026-06-13T01:22:55Z,gate-e-overnight-checkpoint-run
6097762,hr,0x2A37,,,hr,58,2026-06-13T01:22:56Z,gate-e-overnight-checkpoint-run
6098661,hr,0x2A37,,,hr,58,2026-06-13T01:22:57Z,gate-e-overnight-checkpoint-run
6099710,hr,0x2A37,,,hr,58,2026-06-13T01:22:58Z,gate-e-overnight-checkpoint-run
6100612,hr,0x2A37,,,hr,58,2026-06-13T01:22:59Z,gate-e-overnight-checkpoint-run
6101511,hr,0x2A37,,,hr,58,2026-06-13T01:23:00Z,gate-e-overnight-checkpoint-run
6102561,hr,0x2A37,,,hr,58,2026-06-13T01:23:01Z,gate-e-overnight-checkpoint-run
6103470,hr,0x2A37,,,hr,60,2026-06-13T01:23:02Z,gate-e-overnight-checkpoint-run
6104512,hr,0x2A37,,,hr,61,2026-06-13T01:23:03Z,gate-e-overnight-checkpoint-run
6105238,hr,0x2A37,,,hr,62,2026-06-13T01:23:04Z,gate-e-overnight-checkpoint-run
6106487,hr,0x2A37,,,hr,62,2026-06-13T01:23:05Z,gate-e-overnight-checkpoint-run
6107362,hr,0x2A37,,,hr,62,2026-06-13T01:23:06Z,gate-e-overnight-checkpoint-run
6108260,hr,0x2A37,,,hr,62,2026-06-13T01:23:07Z,gate-e-overnight-checkpoint-run
6109311,hr,0x2A37,,,hr,63,2026-06-13T01:23:08Z,gate-e-overnight-checkpoint-run
6110212,hr,0x2A37,,,hr,62,2026-06-13T01:23:09Z,gate-e-overnight-checkpoint-run
6111263,hr,0x2A37,,,hr,61,2026-06-13T01:23:10Z,gate-e-overnight-checkpoint-run
6112174,hr,0x2A37,,,hr,59,2026-06-13T01:23:11Z,gate-e-overnight-checkpoint-run
6113039,hr,0x2A37,,,hr,57,2026-06-13T01:23:12Z,gate-e-overnight-checkpoint-run
6114126,hr,0x2A37,,,hr,55,2026-06-13T01:23:13Z,gate-e-overnight-checkpoint-run
6115026,hr,0x2A37,,,hr,54,2026-06-13T01:23:14Z,gate-e-overnight-checkpoint-run
6116078,hr,0x2A37,,,hr,54,2026-06-13T01:23:15Z,gate-e-overnight-checkpoint-run
6116962,hr,0x2A37,,,hr,53,2026-06-13T01:23:15Z,gate-e-overnight-checkpoint-run
6118028,hr,0x2A37,,,hr,53,2026-06-13T01:23:17Z,gate-e-overnight-checkpoint-run
6118914,hr,0x2A37,,,hr,53,2026-06-13T01:23:17Z,gate-e-overnight-checkpoint-run
6119812,hr,0x2A37,,,hr,53,2026-06-13T01:23:18Z,gate-e-overnight-checkpoint-run
6120862,hr,0x2A37,,,hr,53,2026-06-13T01:23:19Z,gate-e-overnight-checkpoint-run
6121764,hr,0x2A37,,,hr,53,2026-06-13T01:23:20Z,gate-e-overnight-checkpoint-run
6122828,hr,0x2A37,,,hr,54,2026-06-13T01:23:21Z,gate-e-overnight-checkpoint-run
6123737,hr,0x2A37,,,hr,54,2026-06-13T01:23:22Z,gate-e-overnight-checkpoint-run
6124638,hr,0x2A37,,,hr,54,2026-06-13T01:23:23Z,gate-e-overnight-checkpoint-run
6125663,hr,0x2A37,,,hr,54,2026-06-13T01:23:24Z,gate-e-overnight-checkpoint-run
6126562,hr,0x2A37,,,hr,54,2026-06-13T01:23:25Z,gate-e-overnight-checkpoint-run
6127612,hr,0x2A37,,,hr,54,2026-06-13T01:23:26Z,gate-e-overnight-checkpoint-run
6128512,hr,0x2A37,,,hr,55,2026-06-13T01:23:27Z,gate-e-overnight-checkpoint-run
6129564,hr,0x2A37,,,hr,56,2026-06-13T01:23:28Z,gate-e-overnight-checkpoint-run
6130488,hr,0x2A37,,,hr,56,2026-06-13T01:23:29Z,gate-e-overnight-checkpoint-run
6131362,hr,0x2A37,,,hr,57,2026-06-13T01:23:30Z,gate-e-overnight-checkpoint-run
6132237,hr,0x2A37,,,hr,56,2026-06-13T01:23:31Z,gate-e-overnight-checkpoint-run
6133313,hr,0x2A37,,,hr,58,2026-06-13T01:23:32Z,gate-e-overnight-checkpoint-run
6134362,hr,0x2A37,,,hr,58,2026-06-13T01:23:33Z,gate-e-overnight-checkpoint-run
6135263,hr,0x2A37,,,hr,58,2026-06-13T01:23:34Z,gate-e-overnight-checkpoint-run
6136165,hr,0x2A37,,,hr,58,2026-06-13T01:23:35Z,gate-e-overnight-checkpoint-run
6137213,hr,0x2A37,,,hr,58,2026-06-13T01:23:36Z,gate-e-overnight-checkpoint-run
6138114,hr,0x2A37,,,hr,57,2026-06-13T01:23:37Z,gate-e-overnight-checkpoint-run
